player_name,player_position,race,example_year,example_team,league_level,player_id
dhani jones,LB,nonwhite,2010,cincinnati_bengals,NFL,3250
mike reichenbach,LB,white,1987,washington_redskins,NFL,3251
cliff thrift,LB,white,1985,dallas_cowboys,NFL,3252
nicholas grigsby,LB,nonwhite,2018,new_york_giants,NFL,3253
charles jackson,LB,nonwhite,1983,seattle_seahawks,NFL,3254
tahir whitehead,LB,nonwhite,2018,denver_broncos,NFL,3255
mark nzeocha,LB,nonwhite,2018,seattle_seahawks,NFL,3256
jason kyle,LB,white,2009,carolina_panthers,NFL,3257
tim dobbins,LB,nonwhite,2012,houston_texans,NFL,3258
darren hambrick,LB,nonwhite,1998,dallas_cowboys,NFL,3259
zak deossie,LB,white,2010,philadelphia_eagles,NFL,3260
anthony hitchens,LB,nonwhite,2018,kansas_city_chiefs,NFL,3261
glenn cameron,LB,white,1981,cincinnati_bengals,NFL,3262
brock coyle,LB,white,2016,seattle_seahawks,NFL,3263
cory littleton,LB,nonwhite,2018,los_angeles_rams,NFL,3264
keith brooking,LB,white,2009,atlanta_falcons,NFL,3265
michael brooks,LB,nonwhite,1993,dallas_cowboys,NFL,3266
sam barrington,LB,nonwhite,2014,seattle_seahawks,NFL,3267
clint sintim,LB,nonwhite,2010,carolina_panthers,NFL,3268
jay bromley,DL,nonwhite,2016,washington_redskins,NFL,3269
kyle love,DL,nonwhite,2018,carolina_panthers,NFL,3270
reggie hayward,DL,nonwhite,2007,jacksonville_jaguars,NFL,3271
trace armstrong,DL,white,2000,new_york_jets,NFL,3272
cj wilson,DL,nonwhite,2016,minnesota_vikings,NFL,3273
jabaal sheard,DL,nonwhite,2014,cleveland_browns,NFL,3274
cameron heyward,DL,nonwhite,2013,baltimore_ravens,NFL,3275
dan owens,DL,white,1991,dallas_cowboys,NFL,3276
steve martin,DL,nonwhite,1998,indianapolis_colts,NFL,3277
dana stubblefield,DL,nonwhite,1994,dallas_cowboys,NFL,3278
ahtyba rubin,DL,nonwhite,2016,cleveland_browns,NFL,3279
igor olshansky,DL,white,2005,kansas_city_chiefs,NFL,3280
sam adams,DL,nonwhite,1997,seattle_seahawks,NFL,3281
tyquan lewis,DL,nonwhite,2018,cincinnati_bengals,NFL,3282
john randle,DL,nonwhite,1998,dallas_cowboys,NFL,3283
dwight freeney,DL,nonwhite,2006,indianapolis_colts,NFL,3284
kentavius street,DL,nonwhite,2018,san_francisco_49ers,NFL,3285
fred evans,DL,nonwhite,2011,new_orleans_saints,NFL,3286
brian robison,DL,white,2009,minnesota_vikings,NFL,3287
carl powell,DL,nonwhite,2005,cincinnati_bengals,NFL,3288
jeff wright,DL,white,1991,buffalo_bills,NFL,3289
tim goad,DL,white,1994,new_england_patriots,NFL,3290
gary jeter,DL,nonwhite,1985,los_angeles_rams,NFL,3291
cam thomas,DL,nonwhite,2011,baltimore_ravens,NFL,3292
dj jones,DL,nonwhite,2018,indianapolis_colts,NFL,3293
jimmy kennedy,DL,nonwhite,2009,dallas_cowboys,NFL,3294
chris baker,DL,nonwhite,2016,washington_redskins,NFL,3295
russell maryland,DL,nonwhite,1991,dallas_cowboys,NFL,3296
justin bannan,DL,white,2008,baltimore_ravens,NFL,3297
aaron smith,DL,white,2008,pittsburgh_steelers,NFL,3298
donald evans,DL,nonwhite,1990,cincinnati_bengals,NFL,3299
brooks reed,DL,white,2016,atlanta_falcons,NFL,3300
jarius wynn,DL,nonwhite,2013,detroit_lions,NFL,3301
rob burnett,DL,nonwhite,1995,cleveland_browns,NFL,3302
angelo blackson,DL,nonwhite,2018,houston_texans,NFL,3303
tony tolbert,DL,nonwhite,1996,dallas_cowboys,NFL,3304
paul frase,DL,white,1997,miami_dolphins,NFL,3305
calais campbell,DL,nonwhite,2016,seattle_seahawks,NFL,3306
junior siavii,DL,white,2004,kansas_city_chiefs,NFL,3307
chris hoke,DL,white,2010,oakland_raiders,NFL,3308
phillip daniels,DL,nonwhite,2005,tampa_bay_buccaneers,NFL,3309
dwan edwards,DL,nonwhite,2011,buffalo_bills,NFL,3310
craig terrill,DL,white,2005,seattle_seahawks,NFL,3311
jason jones,DL,nonwhite,2016,pittsburgh_steelers,NFL,3312
shaun cody,DL,white,2011,houston_texans,NFL,3313
bryant young,DL,nonwhite,2006,kansas_city_chiefs,NFL,3314
derrick shelby,DL,nonwhite,2015,houston_texans,NFL,3315
bill johnson,DL,white,1994,cleveland_browns,NFL,3316
erik walden,DL,nonwhite,2016,indianapolis_colts,NFL,3317
javon hargrave,DL,nonwhite,2016,pittsburgh_steelers,NFL,3318
fili moala,DL,nonwhite,2010,jacksonville_jaguars,NFL,3319
greg townsend,DL,nonwhite,1990,los_angeles_raiders,NFL,3320
andrew trumbetti,DL,white,2018,denver_broncos,NFL,3321
shane dronett,DL,white,1998,atlanta_falcons,NFL,3322
damon harrison,DL,nonwhite,2016,los_angeles_rams,NFL,3323
amobi okoye,DL,nonwhite,2010,houston_texans,NFL,3324
kenny clark,DL,nonwhite,2016,tennessee_titans,NFL,3325
darius philon,DL,nonwhite,2018,los_angeles_rams,NFL,3326
jalyn holmes,DL,nonwhite,2018,jacksonville_jaguars,NFL,3327
bryce fisher,DL,nonwhite,2006,seattle_seahawks,NFL,3328
wilbur young,DL,nonwhite,1981,cincinnati_bengals,NFL,3329
jamaal anderson,DL,nonwhite,2007,atlanta_falcons,NFL,3330
chris gocong,DL,white,2008,arizona_cardinals,NFL,3331
joe ostman,DL,white,2018,washington_redskins,NFL,3332
jonathan woodard,DL,nonwhite,2018,atlanta_falcons,NFL,3333
michael carter,DL,nonwhite,1989,cincinnati_bengals,NFL,3334
willie young,DL,nonwhite,2016,minnesota_vikings,NFL,3335
lamarr houston,DL,nonwhite,2013,oakland_raiders,NFL,3336
brandon graham,DL,nonwhite,2016,philadelphia_eagles,NFL,3337
xavier williams,DL,nonwhite,2018,kansas_city_chiefs,NFL,3338
larry webster,DL,nonwhite,1994,baltimore_ravens,NFL,3339
robert ayers,DL,nonwhite,2016,denver_broncos,NFL,3340
travis laboy,DL,white,2008,arizona_cardinals,NFL,3341
gary baldinger,DL,white,1991,buffalo_bills,NFL,3342
mike fox,DL,white,1993,buffalo_bills,NFL,3343
john simon,DL,white,2015,houston_texans,NFL,3344
monte bennett,DL,white,1981,new_orleans_saints,NFL,3345
vontarrius dora,DL,nonwhite,2018,arizona_cardinals,NFL,3346
adam butler,DL,nonwhite,2018,washington_redskins,NFL,3347
trevor scott,DL,white,2008,oakland_raiders,NFL,3348
lee williams,DL,nonwhite,1985,pittsburgh_steelers,NFL,3349
ray mcdonald,DL,nonwhite,2008,new_england_patriots,NFL,3350
duane clemons,DL,nonwhite,1998,cincinnati_bengals,NFL,3351
margus hunt,DL,white,2018,indianapolis_colts,NFL,3352
greg spires,DL,nonwhite,2006,tampa_bay_buccaneers,NFL,3353
matt dickerson,DL,white,2018,tennessee_titans,NFL,3354
jason taylor,DL,nonwhite,2002,new_york_jets,NFL,3355
ryan mcbean,DL,nonwhite,2011,denver_broncos,NFL,3356
derrick nnadi,DL,nonwhite,2018,kansas_city_chiefs,NFL,3357
dave tollefson,DL,white,2010,new_york_giants,NFL,3358
pat williams,DL,nonwhite,2009,buffalo_bills,NFL,3359
dewayne white,DL,nonwhite,2003,oakland_raiders,NFL,3360
bruce hector,DL,nonwhite,2018,washington_redskins,NFL,3361
arik armstead,DL,nonwhite,2018,dallas_cowboys,NFL,3362
chauncey davis,DL,nonwhite,2007,atlanta_falcons,NFL,3363
shaun rogers,DL,nonwhite,2010,cleveland_browns,NFL,3364
brentson buckner,DL,nonwhite,1994,carolina_panthers,NFL,3365
howard green,DL,nonwhite,2008,seattle_seahawks,NFL,3366
tony mcgee,DL,nonwhite,1984,washington_redskins,NFL,3367
ezra johnson,DL,nonwhite,1981,new_orleans_saints,NFL,3368
bobby mccray,DL,nonwhite,2009,jacksonville_jaguars,NFL,3369
jim burt,DL,white,1989,los_angeles_rams,NFL,3370
cullen jenkins,DL,nonwhite,2009,arizona_cardinals,NFL,3371
jason hunter,DL,nonwhite,2010,denver_broncos,NFL,3372
gerald robinson,DL,nonwhite,1987,minnesota_vikings,NFL,3373
akeem spence,DL,nonwhite,2018,buffalo_bills,NFL,3374
sheldon day,DL,nonwhite,2016,jacksonville_jaguars,NFL,3375
cameron wake,DL,nonwhite,2016,miami_dolphins,NFL,3376
casey merrill,DL,white,1981,new_orleans_saints,NFL,3377
shawn lee,DL,white,1991,detroit_lions,NFL,3378
travis kirschke,DL,white,2008,jacksonville_jaguars,NFL,3379
justin smith,DL,white,2012,cincinnati_bengals,NFL,3380
caleb brantley,DL,nonwhite,2018,washington_redskins,NFL,3381
alfred williams,DL,nonwhite,1996,jacksonville_jaguars,NFL,3382
danny shelton,DL,nonwhite,2016,cleveland_browns,NFL,3383
jason fisk,DL,white,1998,atlanta_falcons,NFL,3384
everette brown,DL,nonwhite,2013,dallas_cowboys,NFL,3385
larry roberts,DL,nonwhite,1988,chicago_bears,NFL,3386
harold landry,DL,nonwhite,2018,tennessee_titans,NFL,3387
ezekiel ansah,DL,nonwhite,2018,detroit_lions,NFL,3388
solomon thomas,DL,nonwhite,2018,los_angeles_chargers,NFL,3389
eddie goldman,DL,nonwhite,2018,philadelphia_eagles,NFL,3390
datone jones,DL,nonwhite,2016,seattle_seahawks,NFL,3391
guy whimper,DL,nonwhite,2013,jacksonville_jaguars,NFL,3392
sylvester williams,DL,nonwhite,2018,atlanta_falcons,NFL,3393
tyler lancaster,DL,white,2018,detroit_lions,NFL,3394
darwin walker,DL,nonwhite,2002,philadelphia_eagles,NFL,3395
paul soliai,DL,nonwhite,2016,oakland_raiders,NFL,3396
shawn price,DL,white,1996,buffalo_bills,NFL,3397
adrian clayborn,DL,nonwhite,2016,atlanta_falcons,NFL,3398
tanzel smart,DL,nonwhite,2018,los_angeles_rams,NFL,3399
kareem martin,DL,nonwhite,2018,arizona_cardinals,NFL,3400
jerry ball,DL,nonwhite,1998,dallas_cowboys,NFL,3401
warren sapp,DL,nonwhite,2002,tampa_bay_buccaneers,NFL,3402
larry bethea,DL,nonwhite,1981,dallas_cowboys,NFL,3403
carl hairston,DL,nonwhite,1980,cleveland_browns,NFL,3404
riddick parker,DL,nonwhite,2001,baltimore_ravens,NFL,3405
dexter manley,DL,nonwhite,1984,washington_redskins,NFL,3406
ray childress,DL,white,1993,kansas_city_chiefs,NFL,3407
vita vea,DL,nonwhite,2018,baltimore_ravens,NFL,3408
tank johnson,DL,nonwhite,2006,seattle_seahawks,NFL,3409
bryan robinson,DL,nonwhite,2008,arizona_cardinals,NFL,3410
cedric killings,DL,nonwhite,2005,kansas_city_chiefs,NFL,3411
jeremy thompson,DL,nonwhite,2009,minnesota_vikings,NFL,3412
brian orakpo,DL,nonwhite,2013,washington_redskins,NFL,3413
al woods,DL,nonwhite,2018,cleveland_browns,NFL,3414
john henderson,DL,nonwhite,2007,jacksonville_jaguars,NFL,3415
dean lowry,DL,white,2018,detroit_lions,NFL,3416
carlos watkins,DL,nonwhite,2018,houston_texans,NFL,3417
sam clancy,DL,nonwhite,1986,cleveland_browns,NFL,3418
cj mosley,DL,nonwhite,2012,jacksonville_jaguars,NFL,3419
ted washington,DL,nonwhite,1996,buffalo_bills,NFL,3420
vinny curry,DL,nonwhite,2016,philadelphia_eagles,NFL,3421
anthony pleasant,DL,nonwhite,2001,cleveland_browns,NFL,3422
aaron kampman,DL,white,2007,new_york_giants,NFL,3423
willie henry,DL,nonwhite,2018,baltimore_ravens,NFL,3424
demarcus walker,DL,nonwhite,2018,denver_broncos,NFL,3425
keith willis,DL,nonwhite,1990,cincinnati_bengals,NFL,3426
kenny iwebema,DL,nonwhite,2010,denver_broncos,NFL,3427
stylez white,DL,nonwhite,2008,new_orleans_saints,NFL,3428
harrison phillips,DL,white,2018,buffalo_bills,NFL,3429
alfonso boone,DL,nonwhite,2008,kansas_city_chiefs,NFL,3430
phil hansen,DL,white,1992,buffalo_bills,NFL,3431
chuck smith,DL,nonwhite,1998,atlanta_falcons,NFL,3432
casey hampton,DL,nonwhite,2005,pittsburgh_steelers,NFL,3433
lawrence pillers,DL,nonwhite,1981,dallas_cowboys,NFL,3434
stephen bowen,DL,nonwhite,2012,washington_redskins,NFL,3435
alex armah,DL,nonwhite,2018,carolina_panthers,NFL,3436
jimmy wilkerson,DL,nonwhite,2005,kansas_city_chiefs,NFL,3437
kony ealy,DL,nonwhite,2016,carolina_panthers,NFL,3438
daniel stubbs,DL,nonwhite,1989,cincinnati_bengals,NFL,3439
kendrick clancy,DL,nonwhite,2005,arizona_cardinals,NFL,3440
jared allen,DL,white,2009,kansas_city_chiefs,NFL,3441
taylor stallworth,DL,nonwhite,2018,los_angeles_rams,NFL,3442
tommy kelly,DL,nonwhite,2013,oakland_raiders,NFL,3443
sharif finch,DL,nonwhite,2018,tennessee_titans,NFL,3444
geneo grissom,DL,nonwhite,2018,washington_redskins,NFL,3445
ian scott,DL,nonwhite,2005,carolina_panthers,NFL,3446
mathias kiwanuka,DL,nonwhite,2010,new_york_giants,NFL,3447
demetric evans,DL,nonwhite,2005,seattle_seahawks,NFL,3448
bilal nichols,DL,nonwhite,2018,buffalo_bills,NFL,3449
gerald williams,DL,nonwhite,1994,buffalo_bills,NFL,3450
barkevious mingo,DL,nonwhite,2018,seattle_seahawks,NFL,3451
chad hennings,DL,white,1995,oakland_raiders,NFL,3452
marquis haynes,DL,nonwhite,2018,carolina_panthers,NFL,3453
chris doleman,DL,nonwhite,1987,minnesota_vikings,NFL,3454
james jones,DL,nonwhite,1994,cleveland_browns,NFL,3455
zach sieler,DL,white,2018,los_angeles_rams,NFL,3456
roderick coleman,DL,nonwhite,2003,atlanta_falcons,NFL,3457
patrick kerney,DL,white,2003,atlanta_falcons,NFL,3458
neil smith,DL,nonwhite,1994,kansas_city_chiefs,NFL,3459
reggie kinlaw,DL,nonwhite,1984,washington_redskins,NFL,3460
robert geathers,DL,nonwhite,2005,cincinnati_bengals,NFL,3461
mario edwards jr,DL,nonwhite,2018,new_york_giants,NFL,3462
jacob ford,DL,nonwhite,2010,tennessee_titans,NFL,3463
hugh douglas,DL,nonwhite,2001,st_louis_rams,NFL,3464
robaire smith,DL,nonwhite,2003,baltimore_ravens,NFL,3465
brian price,DL,nonwhite,2016,cleveland_browns,NFL,3466
jeremy navarre,DL,white,2009,jacksonville_jaguars,NFL,3467
matt roth,DL,white,2010,cleveland_browns,NFL,3468
jarvis green,DL,nonwhite,2008,buffalo_bills,NFL,3469
fadol brown,DL,nonwhite,2018,kansas_city_chiefs,NFL,3470
grady jackson,DL,nonwhite,2007,jacksonville_jaguars,NFL,3471
kevin vickerson,DL,nonwhite,2012,baltimore_ravens,NFL,3472
darrell reid,DL,nonwhite,2006,jacksonville_jaguars,NFL,3473
connor barwin,DL,white,2016,philadelphia_eagles,NFL,3474
ndamukong suh,DL,nonwhite,2013,detroit_lions,NFL,3475
roy barker,DL,nonwhite,1998,san_francisco_49ers,NFL,3476
domata peko,DL,nonwhite,2015,cincinnati_bengals,NFL,3477
haloti ngata,DL,nonwhite,2012,baltimore_ravens,NFL,3478
william perry,DL,nonwhite,1985,dallas_cowboys,NFL,3479
john jenkins,DL,nonwhite,2014,carolina_panthers,NFL,3480
keith millard,DL,white,1987,minnesota_vikings,NFL,3481
morgan fox,DL,white,2018,los_angeles_rams,NFL,3482
pierce holt,DL,white,1990,atlanta_falcons,NFL,3483
wes horton,DL,nonwhite,2016,carolina_panthers,NFL,3484
tyrone keys,DL,nonwhite,1985,dallas_cowboys,NFL,3485
ray edwards,DL,nonwhite,2009,dallas_cowboys,NFL,3486
william joseph,DL,nonwhite,2008,oakland_raiders,NFL,3487
chris wilson,DL,nonwhite,2012,washington_redskins,NFL,3488
eric moore,DL,nonwhite,2006,new_orleans_saints,NFL,3489
daniel mccullers,DL,nonwhite,2016,cleveland_browns,NFL,3490
simeon rice,DL,nonwhite,2002,tampa_bay_buccaneers,NFL,3491
ade aruna,DL,nonwhite,2018,jacksonville_jaguars,NFL,3492
sione pouha,DL,nonwhite,2008,new_york_jets,NFL,3493
alex brown,DL,nonwhite,2006,carolina_panthers,NFL,3494
derek rivers,DL,nonwhite,2018,washington_redskins,NFL,3495
taven bryan,DL,white,2018,jacksonville_jaguars,NFL,3496
bj hill,DL,nonwhite,2018,new_york_giants,NFL,3497
jevon kearse,DL,nonwhite,1999,buffalo_bills,NFL,3498
justin tuck,DL,nonwhite,2010,new_york_giants,NFL,3499
vance walker,DL,nonwhite,2012,atlanta_falcons,NFL,3500
sebastian joseph,DL,nonwhite,2018,los_angeles_rams,NFL,3501
tony williams,DL,nonwhite,1998,atlanta_falcons,NFL,3502
beau allen,DL,white,2018,jacksonville_jaguars,NFL,3503
taco charlton,DL,nonwhite,2018,cincinnati_bengals,NFL,3504
andre carter,DL,nonwhite,2011,buffalo_bills,NFL,3505
phillip merling,DL,nonwhite,2008,miami_dolphins,NFL,3506
fred robinson,DL,nonwhite,1984,san_diego_chargers,NFL,3507
kemoko turay,DL,nonwhite,2018,cincinnati_bengals,NFL,3508
jermey parnell,DL,nonwhite,2014,jacksonville_jaguars,NFL,3509
ashawn robinson,DL,nonwhite,2018,arizona_cardinals,NFL,3510
mike hughes,DL,nonwhite,2018,jacksonville_jaguars,NFL,3511
israel idonije,DL,nonwhite,2012,houston_texans,NFL,3512
john parrella,DL,white,2002,oakland_raiders,NFL,3513
jarret johnson,DL,white,2011,baltimore_ravens,NFL,3514
markus golden,DL,nonwhite,2018,arizona_cardinals,NFL,3515
lyle alzado,DL,white,1984,washington_redskins,NFL,3516
mike charles,DL,nonwhite,1985,miami_dolphins,NFL,3517
dashawn hand,DL,nonwhite,2018,detroit_lions,NFL,3518
corey peters,DL,nonwhite,2018,arizona_cardinals,NFL,3519
michael dean perry,DL,nonwhite,1989,cleveland_browns,NFL,3520
kevin williams,DL,nonwhite,2009,minnesota_vikings,NFL,3521
tommie harris,DL,nonwhite,2006,arizona_cardinals,NFL,3522
derrick burgess,DL,nonwhite,2009,oakland_raiders,NFL,3523
anthony adams,DL,nonwhite,2010,new_york_giants,NFL,3524
chris smith,DL,nonwhite,2018,cleveland_browns,NFL,3525
derek wolfe,DL,white,2016,kansas_city_chiefs,NFL,3526
bj raji,DL,nonwhite,2015,arizona_cardinals,NFL,3527
quinton jefferson,DL,nonwhite,2018,seattle_seahawks,NFL,3528
freddie bishop,DL,nonwhite,2016,new_york_jets,NFL,3529
albert haynesworth,DL,nonwhite,2008,tennessee_titans,NFL,3530
jerry hughes,DL,nonwhite,2016,buffalo_bills,NFL,3531
henry thomas,DL,nonwhite,1989,minnesota_vikings,NFL,3532
tyson jackson,DL,nonwhite,2011,kansas_city_chiefs,NFL,3533
tyrunn walker,DL,nonwhite,2016,detroit_lions,NFL,3534
dorance armstrong,DL,nonwhite,2018,houston_texans,NFL,3535
lawrence thomas,DL,nonwhite,2016,cincinnati_bengals,NFL,3536
star lotulelei,DL,nonwhite,2016,carolina_panthers,NFL,3537
james crawford,DL,nonwhite,2018,miami_dolphins,NFL,3538
chad thomas,DL,nonwhite,2018,cleveland_browns,NFL,3539
devin taylor,DL,nonwhite,2013,detroit_lions,NFL,3540
justin ellis,DL,nonwhite,2016,oakland_raiders,NFL,3541
julius peppers,DL,nonwhite,2014,seattle_seahawks,NFL,3542
joey bosa,DL,white,2018,cincinnati_bengals,NFL,3543
adalius thomas,DL,nonwhite,2007,new_york_giants,NFL,3544
avery moss,DL,nonwhite,2018,new_york_giants,NFL,3545
nick hayden,DL,white,2011,cincinnati_bengals,NFL,3546
marco coleman,DL,nonwhite,1992,buffalo_bills,NFL,3547
mark anderson,DL,nonwhite,2011,denver_broncos,NFL,3548
alan branch,DL,nonwhite,2016,pittsburgh_steelers,NFL,3549
barry cofield,DL,nonwhite,2010,washington_redskins,NFL,3550
vernon butler,DL,nonwhite,2018,buffalo_bills,NFL,3551
ross browner,DL,nonwhite,1981,cincinnati_bengals,NFL,3552
abdullah anderson,DL,white,2018,buffalo_bills,NFL,3553
josh mauro,DL,white,2018,arizona_cardinals,NFL,3554
paul grasmanis,DL,white,2001,st_louis_rams,NFL,3555
lamarr woodley,DL,nonwhite,2008,baltimore_ravens,NFL,3556
olivier vernon,DL,nonwhite,2016,new_york_giants,NFL,3557
mike daniels,DL,nonwhite,2018,atlanta_falcons,NFL,3558
gaines adams,DL,nonwhite,2008,new_orleans_saints,NFL,3559
andre fluellen,DL,nonwhite,2013,detroit_lions,NFL,3560
monty beisel,DL,white,2003,cincinnati_bengals,NFL,3561
isaac sopoaga,DL,nonwhite,2012,san_francisco_49ers,NFL,3562
ben garland,DL,white,2016,atlanta_falcons,NFL,3563
gary johnson,DL,nonwhite,1981,san_diego_chargers,NFL,3564
antonio smith,DL,nonwhite,2011,houston_texans,NFL,3565
dave butz,DL,white,1982,washington_redskins,NFL,3566
gilbert brown,DL,nonwhite,1998,san_francisco_49ers,NFL,3567
tyson alualu,DL,nonwhite,2012,jacksonville_jaguars,NFL,3568
derrick harvey,DL,nonwhite,2010,jacksonville_jaguars,NFL,3569
titus adams,DL,nonwhite,2009,new_york_jets,NFL,3570
kendall langford,DL,nonwhite,2013,new_york_jets,NFL,3571
dwaine board,DL,nonwhite,1981,dallas_cowboys,NFL,3572
shamar stephen,DL,nonwhite,2018,seattle_seahawks,NFL,3573
ropati pitoitua,DL,white,2014,cleveland_browns,NFL,3574
vaughn martin,DL,nonwhite,2012,pittsburgh_steelers,NFL,3575
shaun ellis,DL,nonwhite,2001,new_york_jets,NFL,3576
brett keisel,DL,white,2010,pittsburgh_steelers,NFL,3577
larry ogunjobi,DL,nonwhite,2018,cleveland_browns,NFL,3578
dennis harrison,DL,nonwhite,1980,philadelphia_eagles,NFL,3579
jordan williams,DL,nonwhite,2018,cleveland_browns,NFL,3580
david onyemata,DL,nonwhite,2016,atlanta_falcons,NFL,3581
jimmie jones,DL,nonwhite,1992,dallas_cowboys,NFL,3582
duke ejiofor,DL,nonwhite,2018,houston_texans,NFL,3583
darryl tapp,DL,nonwhite,2016,carolina_panthers,NFL,3584
josh sweat,DL,nonwhite,2018,new_york_jets,NFL,3585
marcell dareus,DL,nonwhite,2016,buffalo_bills,NFL,3586
ronnie dixon,DL,nonwhite,1995,detroit_lions,NFL,3587
justin jones,DL,nonwhite,2018,baltimore_ravens,NFL,3588
chike okeafor,DL,nonwhite,2009,arizona_cardinals,NFL,3589
marcus spears,DL,nonwhite,2006,dallas_cowboys,NFL,3590
bruce smith,DL,nonwhite,1992,buffalo_bills,NFL,3591
stacey dillard,DL,nonwhite,1993,dallas_cowboys,NFL,3592
vaughn booker,DL,nonwhite,1994,kansas_city_chiefs,NFL,3593
claude humphrey,DL,nonwhite,1980,philadelphia_eagles,NFL,3594
marcellus wiley,DL,nonwhite,2006,jacksonville_jaguars,NFL,3595
sean jones,DL,nonwhite,1994,new_england_patriots,NFL,3596
romeo okwara,DL,nonwhite,2018,detroit_lions,NFL,3597
evander hood,DL,nonwhite,2016,washington_redskins,NFL,3598
olsen pierre,DL,nonwhite,2018,arizona_cardinals,NFL,3599
tom johnson,DL,nonwhite,2016,minnesota_vikings,NFL,3600
keion adams,DL,nonwhite,2018,tennessee_titans,NFL,3601
maurice hurst,DL,nonwhite,2018,oakland_raiders,NFL,3602
adewale ogunleye,DL,nonwhite,2006,arizona_cardinals,NFL,3603
malcom brown,DL,nonwhite,2016,new_york_jets,NFL,3604
antonio johnson,DL,nonwhite,2009,indianapolis_colts,NFL,3605
dan williams,DL,nonwhite,2016,jacksonville_jaguars,NFL,3606
henry ford,DL,nonwhite,1996,houston_oilers,NFL,3607
jesse nading,DL,white,2010,atlanta_falcons,NFL,3608
robert quinn,DL,nonwhite,2018,atlanta_falcons,NFL,3609
bobby hamilton,DL,nonwhite,2001,detroit_lions,NFL,3610
chris jones,DL,nonwhite,2018,kansas_city_chiefs,NFL,3611
landon cohen,DL,nonwhite,2013,washington_redskins,NFL,3612
kevin carter,DL,nonwhite,2000,baltimore_ravens,NFL,3613
isaac rochell,DL,nonwhite,2018,seattle_seahawks,NFL,3614
ryan glasgow,DL,white,2018,cincinnati_bengals,NFL,3615
jeff zgonina,DL,white,1994,pittsburgh_steelers,NFL,3616
darren mickell,DL,nonwhite,1994,kansas_city_chiefs,NFL,3617
jack crawford,DL,nonwhite,2018,atlanta_falcons,NFL,3618
sheldon richardson,DL,nonwhite,2018,new_york_jets,NFL,3619
stephon tuitt,DL,nonwhite,2016,cincinnati_bengals,NFL,3620
antwan odom,DL,nonwhite,2009,cincinnati_bengals,NFL,3621
nolan harrison,DL,nonwhite,1994,los_angeles_raiders,NFL,3622
jim skow,DL,white,1989,cincinnati_bengals,NFL,3623
ebenezer ekuban,DL,nonwhite,2006,dallas_cowboys,NFL,3624
richard dent,DL,nonwhite,1985,dallas_cowboys,NFL,3625
kevin fagan,DL,white,1989,cincinnati_bengals,NFL,3626
dante fowler jr,DL,nonwhite,2018,los_angeles_rams,NFL,3627
rob jackson,DL,nonwhite,2012,washington_redskins,NFL,3628
steve mclendon,DL,nonwhite,2014,cincinnati_bengals,NFL,3629
darius holland,DL,white,1997,miami_dolphins,NFL,3630
mike wells,DL,white,1995,detroit_lions,NFL,3631
keith mckenzie,DL,nonwhite,1998,cleveland_browns,NFL,3632
johnny jolly,DL,nonwhite,2009,green_bay_packers,NFL,3633
marcus stroud,DL,nonwhite,2007,jacksonville_jaguars,NFL,3634
colin cole,DL,nonwhite,2014,carolina_panthers,NFL,3635
senderrick marks,DL,nonwhite,2016,jacksonville_jaguars,NFL,3636
charles grant,DL,nonwhite,2006,new_orleans_saints,NFL,3637
daniel ross,DL,nonwhite,2018,houston_texans,NFL,3638
grady jarrett,DL,nonwhite,2016,atlanta_falcons,NFL,3639
leon lett,DL,nonwhite,1996,dallas_cowboys,NFL,3640
charles haley,DL,nonwhite,1988,dallas_cowboys,NFL,3641
larry chester,DL,nonwhite,2002,kansas_city_chiefs,NFL,3642
johnathan hankins,DL,nonwhite,2016,new_york_giants,NFL,3643
jarran reed,DL,nonwhite,2016,seattle_seahawks,NFL,3644
jeff charleston,DL,white,2008,new_orleans_saints,NFL,3645
robert thomas,DL,nonwhite,2016,washington_redskins,NFL,3646
clyde simmons,DL,nonwhite,1996,jacksonville_jaguars,NFL,3647
dion jordan,DL,nonwhite,2018,seattle_seahawks,NFL,3648
ellis johnson,DL,nonwhite,1998,atlanta_falcons,NFL,3649
john thornton,DL,nonwhite,1999,cincinnati_bengals,NFL,3650
grover stewart,DL,nonwhite,2018,houston_texans,NFL,3651
mike lodish,DL,white,1996,jacksonville_jaguars,NFL,3652
michael brockers,DL,nonwhite,2013,houston_texans,NFL,3653
rocky bernard,DL,nonwhite,2010,seattle_seahawks,NFL,3654
simon fletcher,DL,nonwhite,1994,kansas_city_chiefs,NFL,3655
stephen paea,DL,nonwhite,2013,green_bay_packers,NFL,3656
marcus davenport,DL,nonwhite,2018,los_angeles_rams,NFL,3657
corey liuget,DL,nonwhite,2016,tennessee_titans,NFL,3658
muhammad wilkerson,DL,nonwhite,2015,new_york_jets,NFL,3659
mike devito,DL,white,2015,houston_texans,NFL,3660
frostee rucker,DL,nonwhite,2018,arizona_cardinals,NFL,3661
justin zimmer,DL,white,2018,atlanta_falcons,NFL,3662
bertrand berry,DL,nonwhite,2006,arizona_cardinals,NFL,3663
fred robbins,DL,nonwhite,2007,new_york_giants,NFL,3664
cornelius griffin,DL,nonwhite,2005,tampa_bay_buccaneers,NFL,3665
terrance knighton,DL,nonwhite,2014,jacksonville_jaguars,NFL,3666
tarell basham,DL,nonwhite,2018,baltimore_ravens,NFL,3667
quentin moses,DL,nonwhite,2010,tennessee_titans,NFL,3668
