player_name,classification,white_score,dominant_race,headshot_url
derek wright,nonwhite,43.28,middle eastern,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtyvlkygnzeuudzaqevi"
derius davis,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/if9lcwax4p0gwlqswr1y"
derrick willies,nonwhite,7.47,asian,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmioj9lqsbhzgojtsq0u"
devante parker,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96"
devaughn vele,nonwhite,3.98,indian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sxlrltvxbb2utwgjgdbt"
deven thompkins,nonwhite,2.98,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gt0yeyl9y8s6onw8wcdr"
devin duvernay,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhqvgqqfokrv6omkw0lg"
devin gray,nonwhite,21.42,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p9cxi5p3izrmem5d61lk"
devin smith,nonwhite,13.29,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxvloat4tcr7e6eghply"
devon allen,white,92.93,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tilktuhfb5feav8gwtdn"
devonta smith,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vj2fz8veorg1k5qthnjm"
devontez walker,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8qrpenynncwink7dqs2"
dez fitzpatrick,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmxepri7gjhhu6wbvsnm"
dezmon patmon,nonwhite,9.46,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqyc6dcbtujx7ioohpmv"
dillon mitchell,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r62kykjlaf56cl5duohw"
dillon stoner,white,53.83,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v9nlqa52g6s7cn1aillm"
dimitri stanley,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k92lz7r8vuhoqbq3bt22"
diontae johnson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjtil6ilydmwoy0btlt7"
diontae spencer,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lf3axvxomg2ktozc1rei"
dj moore,nonwhite,0.01,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qphturmeiifnqrnf5pax"
dj turner,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl"
dk metcalf,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tknefloqsleltfmslj2y"
dominic lovett,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fzxlfb3wl37vyzwfmbmk"
donovan peoples-jones,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgfgvm2myyrntnmiqojk"
dont'e thornton jr.,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlxztd3lpjaxtzojuxwh"
dontae fleming,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pkgo3zyb09fkoguackwb"
dontario drummond,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkryqd1rrd9ylp2xtufv"
dontayvion wicks,nonwhite,0.29,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/er7pbyq82nsbw1w3wyor"
dorian singer,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eyentkbtrjiidryafgfh"
drake london,nonwhite,8.84,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np91pvk7mczra1iyjkmo"
drake stoops,white,100.0,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pe5lilf6pjcz6bz0vrwt"
drew estrada,white,86.41,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yiwuzwdivlhuhdcpnwhh"
duece watts,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/slgkp96jbfoj86bjwrpv"
duke williams,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eqfjdj83ogwlnoumgacf"
dyami brown,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wwl9s886olkkvu67qktp"
dylan drummond,nonwhite,1.83,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/up6bfwtgftqcvlfshtmt"
dymere miller,nonwhite,2.25,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlrtzavonx5xtxe40pes"
earnest edwards,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kucgatl2xipanx2plgp0"
easop winston,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qjqlxbgva6thln9lj9n5"
efton chism iii,white,99.72,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbnf3ujmwprzgjnwdtlo"
eli pancol,nonwhite,17.98,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pssq9ai6ocuu3qmz2yhn"
elic ayomanor,nonwhite,5.8,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aekfvt5nyl69emvxr2yj"
elijah cooks,white,92.88,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jdwpqogatij3pqncde1l"
elijah moore,nonwhite,0.68,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hglegw8qqnvb8fghc8cq"
elijhah badger,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmrhfw1qjcltao9ol4iy"
emanuel hall,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkucn7zs4fz5xy6ejxve"
emeka egbuka,nonwhite,4.35,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qolqqtwamffi0pi4np7h"
emmanuel butler,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysboallcsk4mt84ikmw0"
equanimeous st. brown,nonwhite,2.39,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqojuedjvxtydgd9tgpr"
erik ezukanma,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z5fkw0w6ylpkumdxcpcv"
ethan fernea,white,100.0,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fgpvhgz3cly5ob3nf7ii"
frank darby,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctfcyiif8irphwslbqur"
fred brown,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljihjkepcfnshjkom2un"
freddie swain,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/paillx42r0zfukevnrw6"
gabe davis,nonwhite,15.16,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlmgjtfct5qjtbwcjqg6"
gabriel davis,nonwhite,0.04,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ebtshr6tcwatrt1mptvb"
gage larvadain,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghzcze6fe8cmvu2vrkyo"
garrett greene,white,100.0,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nr3jzekdq18xokxuthth"
garrett wilson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf"
gary jennings,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kfmi1ueidfxfixmaggov"
gehrig dieter,white,99.96,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ex3zzzxojejpl5rqskmq"
george pickens,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cbpyykoguf7rsxezqzvk"
grant dubose,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ytrkyhuvudbeuc90zuok"
greg dortch,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt4lbkjxkkrw3f644sft"
greg ward,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/avy32bijim6pgiiu8gtz"
griffin hebert,white,83.21,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jb3qksmse118rqles4w7"
gunner olszewski,nonwhite,29.64,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q6fs5e2eotgeh47xeo74"
hakeem butler,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oghggusz6f5y52yoslzi"
hayden hatten,white,99.28,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r6wygl5nxm2uurresvs0"
henry ruggs,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i8oezzdcas0hd9ap8cfp"
hunter renfrow,white,99.09,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgrqk1a6fm34swazm2bx"
ihmir smith-marsette,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zv9y5bc8lsnvobjdm15p"
irvin charles,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/heeyyjyf5prqas5tmwvk"
isaac teslaa,white,99.77,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wa4sruqazyqobmepi6vi"
isaac whitney,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qovzmwpzbha2d7x4r4ek"
isaiah bond,nonwhite,0.09,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piv889pkizjvgrtpfkxm"
isaiah coulter,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpkz05jnbitkowfmxaso"
isaiah ford,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ycqftcjsc9vyqmc8tlmw"
isaiah hodgins,nonwhite,10.92,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d6ezyptfnmmxgm8rykf4"
isaiah mckoy,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwbou2zxbdned8hhrb7s"
isaiah neyor,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvzq4bmb8b5cwzqpxlp3"
isaiah washington,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucxtsbk81shqcw3y73gc"
isaiah weston,nonwhite,0.03,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xvg6tiug2zcppxe8j1ta"
isaiah williams,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oh3pm7dzgswlgxn371tx"
isaiah wright,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ndgmtw52eaxjpuyfue4m"
isaiah zuber,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fnnnosvydm195mhksb4s"
ishmael hyman,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z5krizipkrgqbw4sgs8e"
izaiah gathings,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iwirmbqld0s2irswk0zx"
j'mon moore,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x812ydgnxirh4jsanqm9"
j.j. arcega-whiteside,nonwhite,40.07,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ybukzc2rvl0mqfnn387e"
j.j. koski,white,99.99,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bs9joz6ljl29xmpjimjg"
j.j. nelson,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdpp1eiaqse92yvujbs0"
ja'corey brooks,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lnncmzqomxihtw73wasv"
ja'lynn polk,nonwhite,7.39,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4hcfpfjrpt0fchb0xmm"
ja'marcus bradley,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fjupkkr7eafazojkji2n"
ja'marr chase,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qya3dtjb5kgofcuj2tuw"
jaaron hayek,white,78.03,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q2a4kkhgjz5tjpnpjw2s"
jack bech,white,59.29,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/feplgtl0x1svqen9szwv"
jackson meeks,nonwhite,0.04,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pbwk9dsn0fiwkms8jqvc"
jacob cowing,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkyvxf2mewlwkozdszcg"
jacob harris,white,59.37,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqfvp6k11llxeostdvey"
jadon haselwood,nonwhite,7.06,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufcdcq8bmuuxkhhgurgk"
jadon janke,white,99.87,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x7mocvehyetfmyxftqpb"
jaelon darden,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/po3sqw0b1qwonkg80lrf"
jahan dotson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dbtou5ln1kwjutixywie"
jahdae walker,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h3pgfkuao7n0txq0qtd6"
jake bobo,white,94.23,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkwlqqmn2dcjlyeywpw5"
jake kumerow,nonwhite,48.07,middle eastern,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lrfqprrjgaeaicqsd0f9"
jake lampman,white,56.13,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g1krdtastqlkaldknhl2"
jakeem grant,nonwhite,2.08,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f2ujcvb61rknhjyxcrsu"
jakobi meyers,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qui5ajbevlk7pfjpcufz"
jalen brooks,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drpljzij7e0e9ojwf0cq"
jalen camp,white,92.71,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uwnxm7am5nrzn5ocvpux"
jalen coker,nonwhite,0.02,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbo339znpzrfki8hri95"
jalen cropper,nonwhite,2.45,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/key7qkukzlgva9oz7k2r"
jalen guyton,nonwhite,21.07,middle eastern,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6j9njysh2lwdjblxvxw"
jalen hurd,nonwhite,32.16,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kcctciz6zaqmlabfrlbi"
jalen mccleskey,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/obainier094irecu4wq2"
jalen mcmillan,nonwhite,0.37,indian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2jipyhqclsgx4cmsqct"
jalen moreno-cropper,nonwhite,1.17,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hh07f0ovwibo0dyk0z20"
jalen nailor,nonwhite,8.09,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdsx2pttiiwbfpyuuwiz"
jalen reagor,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r55ywr41a014zd9zmvc1"
jalen royals,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1t7v5nl0zwkjqucmnfw"
jalen tolbert,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pif5ffxlibkfp90k1sj4"
jalen virgil,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i9ebia0j5dp78tpgcmpx"
jalen wayne,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tyeurxogjwypfscbewy3"
jalin hyatt,nonwhite,4.51,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzyn9cpmwfqjtztwblmy"
jalon calhoun,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c7lspf3iz8ig78wtelvg"
jamaal pritchett,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xl7cl9eyaul1rc1spbco"
jamari thrash,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/byihyhwwpltzyetas85a"
james proche,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1jyxzrzgn2od1sempye"
jameson williams,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpjarmglg1jhwq5wr1uu"
jamison crowder,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who"
jamoi mayes,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnqzmas6p35by2tcdrmv"
jaquarii roberson,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3d6tzojkw7hixw6ces0"
jaray jenkins,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t19n4wsw2pmqindq91rt"
jared bernhardt,white,100.0,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t66tbsq2errhbartgdhx"
jared wayne,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gvyy4ez9taf0kmxx7t5w"
jason brownlee,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnqpsix71nvcuclltghc"
jason moore,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gbbc1ckeorj74mpfvstq"
jauan jennings,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdx9mq3iglzog9mkqvdr"
javon baker,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wlbxcwbm2byh2lnfhlam"
javonta payton,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kob7lo8tinwfhoyzcz2f"
jaxon smith-njigba,nonwhite,4.73,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpvhsregfvw46mlyckzj"
jayden higgins,nonwhite,13.6,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrdw1u4onrmfuuluuipk"
jayden reed,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4"
jaylen johnson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hyrqhsti5qxl74819nbz"
jaylen smith,nonwhite,0.17,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdim8yqdn5xvciva5aw"
jaylen waddle,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dsxd2zcqm42wsv4ewtfc"
jaylin lane,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozgin9atyuq92buo2eoa"
jaylin noel,nonwhite,0.14,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dajbyvtsggwqinlijxnf"
jaylon moore,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ggm20opgrljoqe4frwnt"
je'quan burton,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aofhuenbblohfyptt4pi"
jeff cotton,nonwhite,17.58,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rkyj3dzvohvwzopkfgnc"
jeff foreman,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztrsgmpz7g0mifziyg63"
jeff smith,white,95.99,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfhldkiemkd3piauwjkt"
jehu chesson,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmn44gw214duhlpzasyi"
jeremiah webb,nonwhite,0.47,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dfay1nwxlijuhxbqcids"
jerjuan newton,white,50.68,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smavex9opbqvrstchszb"
jermaine burton,nonwhite,8.21,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t8hbhbctckogm9aod0ea"
jermaine jackson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kmter0gxx2gk9d5b8wgu"
jerome kapp,white,90.15,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j9qhloo6cylxhbzk0eq1"
jerreth sterns,nonwhite,23.07,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edmfzcitmvvwhprmq332"
jerry jeudy,white,81.49,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm"
jeshaun jones,nonwhite,4.29,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/trfwuw8uqmwzjomjl9ly"
jesse matthews,nonwhite,7.66,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/inxl85gupprzcdwkyap2"
jester weah,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/miou4nxd9mayxrksceqw"
jha'quan jackson,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4oqjj2aez3lnnt2wego"
jimmy holiday,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcztqkutj57ljh9saejy"
jimmy horn jr.,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gggcgfbghcft0xwxtrhk"
jj laap,white,98.21,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bt1rzhemuntyxkzflfdo"
joaquin davis,nonwhite,1.26,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nnyftejghqa3l6gxwuzq"
joe fortson,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q4wdp6zldwvcte3dcbdp"
joe reed,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fa4giqm0tlvowg979etj"
john franklin,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/arlseo7rbaeylylcnpr1"
john hightower,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ov8vehr0hojqxls6q7wr"
john hurst,white,54.48,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xywzh531dbq282z4w30q"
john jiles,nonwhite,0.01,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zfjfhamtyvdini9sqail"
john metchie,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/udib7dxnmzhtatnildxp"
john metchie iii,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u7ir1sy2vrpidvwpndqd"
john rhys plumlee,white,99.88,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chlcqaouirz9tmdb13tu"
john stephens jr.,white,94.97,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbxmcyqvoi2dq97aqavt"
john ursua,nonwhite,20.3,latino hispanic,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/unhfaasxtecti2bpdozv"
johnnie dixon,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohmdfdlm3jhwkedc9afq"
johnny holton,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/has0upkyuzqewhty3pb2"
johnny johnson iii,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u2syumzxevvv6bfkuttf"
johnny wilson,nonwhite,10.67,asian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azz7slr16byvcvbnaifa"
jojo natson,white,98.59,white,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctmojzcskxm2rhyotsxo"
jojo ward,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ukwnrfgsumcftcqd7dfq"
jon'vea johnson,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sljpdvjr3hcygaqp8m8u"
jonathan mingo,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adaubthdtcqe2ez7dw9w"
jontre kirklin,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/umarkd6lnlkj7nbzbwfv"
jordan addison,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2ey8g5memyqvxc52uzy"
jordan bly,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qi8klexal2bqz9xz2gkt"
jordan matthews,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9rddikwsnwmfh9girgn"
jordan moore,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a9qm0juzlx39ko41rpx8"
jordan veasy,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lqzmpmihymmrkoiufbxc"
jordan watkins,nonwhite,17.84,latino hispanic,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdwpo3lveebc92rzcdas"
jordan whittington,nonwhite,47.07,white,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5h5q9jwyaimdjlnracx"
jose barbon,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjab6dfxssjzfamreef4"
joseph ngata,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gudtx0xooxkdfyprz0ma"
josh ali,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edhkntjh0dfw3yvb7xau"
josh doctson,nonwhite,2.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mkq3ycvjnr0ltb0yjczi"
josh downs,nonwhite,0.0,black,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqozitn9vxnp8acz6wwg"
josh hammond,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o2dsxwygen2iqfheouio"
josh imatorbhebhe,nonwhite,0.0,black,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qu8ji9fqbmzv4qptvuob"
josh kelly,nonwhite,0.48,indian,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nntxxgeciimyac2cbogv"
