player_name,player_position,race,league_level,example_team,example_year,player_id
mike vrabel,LB,white,NFL,new_england_patriots,2002,3462
jack del rio,LB,white,NFL,minnesota_vikings,1994,3463
shawn barber,LB,nonwhite,NFL,kansas_city_chiefs,2003,3464
charles jackson,LB,nonwhite,NFL,kansas_city_chiefs,1983,3465
bob breunig,LB,white,NFL,dallas_cowboys,1980,3466
jason kyle,LB,white,NFL,new_orleans_saints,2009,3467
ralph baker,LB,white,NFL,new_york_jets,1970,3468
lonnie warwick,LB,white,NFL,minnesota_vikings,1970,3469
ray berry,LB,white,NFL,minnesota_vikings,1989,3470
elandon roberts,LB,nonwhite,NFL,new_england_patriots,2016,3471
tyler matakevich,LB,white,NFL,pittsburgh_steelers,2016,3472
bill bergey,LB,white,NFL,philadelphia_eagles,1980,3473
ted hendricks,LB,white,NFL,baltimore_colts,1971,3474
reggie wilkes,LB,nonwhite,NFL,philadelphia_eagles,1980,3475
gimel president,LB,nonwhite,NFL,tennessee_titans,2018,3476
mike johnson,LB,nonwhite,NFL,cleveland_browns,1989,3477
jordan evans,LB,nonwhite,NFL,cincinnati_bengals,2018,3478
manti teo,LB,white,NFL,new_orleans_saints,2018,3479
mike peterson,LB,nonwhite,NFL,jacksonville_jaguars,2007,3480
jerod mayo,LB,nonwhite,NFL,new_england_patriots,2008,3481
sam rogers,LB,white,NFL,atlanta_falcons,2002,3482
ahmad brooks,LB,nonwhite,NFL,san_francisco_49ers,2016,3483
jerrell freeman,LB,nonwhite,NFL,chicago_bears,2016,3484
tj watt,LB,white,NFL,pittsburgh_steelers,2018,3485
chris slade,LB,nonwhite,NFL,new_england_patriots,1994,3486
jake ryan,LB,white,NFL,green_bay_packers,2016,3487
stephone anthony,LB,nonwhite,NFL,new_orleans_saints,2016,3488
hardy nickerson,LB,nonwhite,NFL,cincinnati_bengals,2018,3489
shawne merriman,LB,nonwhite,NFL,san_diego_chargers,2005,3490
duke riley,LB,nonwhite,NFL,atlanta_falcons,2018,3491
chris board,LB,nonwhite,NFL,baltimore_ravens,2018,3492
julian stanford,LB,nonwhite,NFL,buffalo_bills,2018,3493
heath farwell,LB,white,NFL,minnesota_vikings,2009,3494
brad jones,LB,nonwhite,NFL,green_bay_packers,2014,3495
nail diggs,LB,nonwhite,NFL,green_bay_packers,2002,3496
blair brown,LB,nonwhite,NFL,jacksonville_jaguars,2018,3497
arnold harrison,LB,nonwhite,NFL,pittsburgh_steelers,2007,3498
nick roach,LB,nonwhite,NFL,chicago_bears,2012,3499
joe mays,LB,nonwhite,NFL,philadelphia_eagles,2008,3500
kyler fackrell,LB,white,NFL,green_bay_packers,2018,3501
gerald dixon,LB,nonwhite,NFL,cleveland_browns,1995,3502
daryl smith,LB,nonwhite,NFL,baltimore_ravens,2013,3503
antonio goss,LB,nonwhite,NFL,san_francisco_49ers,1992,3504
willie harper,LB,nonwhite,NFL,san_francisco_49ers,1981,3505
james farrior,LB,nonwhite,NFL,pittsburgh_steelers,2005,3506
jim collins,LB,white,NFL,los_angeles_rams,1985,3507
mel kaufman,LB,nonwhite,NFL,washington_redskins,1982,3508
josh martin,LB,nonwhite,NFL,new_york_jets,2018,3509
nick vigil,LB,white,NFL,cincinnati_bengals,2018,3510
dexter coakley,LB,nonwhite,NFL,st_louis_rams,2006,3511
mike hull,LB,white,NFL,miami_dolphins,2018,3512
stephen cooper,LB,nonwhite,NFL,san_diego_chargers,2005,3513
david griggs,LB,nonwhite,NFL,miami_dolphins,1991,3514
brad van pelt,LB,white,NFL,new_york_giants,1975,3515
dave edwards,LB,white,NFL,dallas_cowboys,1970,3516
darius leonard,LB,nonwhite,NFL,indianapolis_colts,2018,3517
wesley woodyard,LB,nonwhite,NFL,denver_broncos,2012,3518
al atkinson,LB,white,NFL,new_york_jets,1969,3519
kyle wilber,LB,white,NFL,oakland_raiders,2018,3520
leroy hill,LB,nonwhite,NFL,seattle_seahawks,2005,3521
brady poppinga,LB,white,NFL,st_louis_rams,2011,3522
keith brooking,LB,white,NFL,dallas_cowboys,2009,3523
alvin jones,LB,nonwhite,NFL,baltimore_ravens,2018,3524
derrick rodgers,LB,nonwhite,NFL,miami_dolphins,2000,3525
bernardo harris,LB,nonwhite,NFL,green_bay_packers,2000,3526
mel owens,LB,white,NFL,los_angeles_rams,1985,3527
frankie luvu,LB,nonwhite,NFL,new_york_jets,2018,3528
rod martin,LB,nonwhite,NFL,los_angeles_raiders,1984,3529
henry davis,LB,nonwhite,NFL,pittsburgh_steelers,1972,3530
neville hewitt,LB,nonwhite,NFL,new_york_jets,2018,3531
jonathan casillas,LB,nonwhite,NFL,new_york_giants,2016,3532
tavares gooden,LB,nonwhite,NFL,san_francisco_49ers,2012,3533
sua cravens,LB,nonwhite,NFL,washington_redskins,2016,3534
lawrence taylor,LB,nonwhite,NFL,new_york_giants,1989,3535
jamie sharper,LB,nonwhite,NFL,baltimore_ravens,2001,3536
glenn cameron,LB,white,NFL,cincinnati_bengals,1976,3537
haason reddick,LB,nonwhite,NFL,arizona_cardinals,2018,3538
jyles tucker,LB,nonwhite,NFL,san_diego_chargers,2008,3539
tommy polley,LB,nonwhite,NFL,st_louis_rams,2003,3540
jeremy cash,LB,nonwhite,NFL,arizona_cardinals,2018,3541
winston moss,LB,nonwhite,NFL,los_angeles_raiders,1993,3542
richard harvey,LB,nonwhite,NFL,buffalo_bills,1993,3543
reggie walker,LB,nonwhite,NFL,arizona_cardinals,2010,3544
zaire anderson,LB,nonwhite,NFL,denver_broncos,2016,3545
keith ellison,LB,white,NFL,buffalo_bills,2008,3546
lonnie marts,LB,nonwhite,NFL,jacksonville_jaguars,1999,3547
joel iyiegbuniwe,LB,nonwhite,NFL,chicago_bears,2018,3548
rashaan evans,LB,nonwhite,NFL,tennessee_titans,2018,3549
gerald hayes,LB,nonwhite,NFL,arizona_cardinals,2006,3550
devondre campbell,LB,nonwhite,NFL,atlanta_falcons,2016,3551
bill hobbs,LB,white,NFL,philadelphia_eagles,1970,3552
hunter hillenmeyer,LB,white,NFL,chicago_bears,2005,3553
milt mccoll,LB,white,NFL,san_francisco_49ers,1987,3554
garrett sickels,LB,white,NFL,los_angeles_rams,2018,3555
ron burton,LB,nonwhite,NFL,dallas_cowboys,1988,3556
ken woodard,LB,nonwhite,NFL,denver_broncos,1986,3557
jesse solomon,LB,nonwhite,NFL,minnesota_vikings,1987,3558
christian sam,LB,nonwhite,NFL,new_england_patriots,2018,3559
bob grant,LB,nonwhite,NFL,baltimore_colts,1970,3560
mike dukes,LB,white,NFL,houston_oilers,1962,3561
aaron curry,LB,nonwhite,NFL,oakland_raiders,2012,3562
thomas howard,LB,nonwhite,NFL,cincinnati_bengals,2011,3563
marcus benard,LB,nonwhite,NFL,cleveland_browns,2010,3564
blake martinez,LB,white,NFL,green_bay_packers,2016,3565
nigel bradham,LB,nonwhite,NFL,philadelphia_eagles,2018,3566
bruce carter,LB,nonwhite,NFL,dallas_cowboys,2013,3567
gerris wilkinson,LB,nonwhite,NFL,new_york_giants,2010,3568
ashlee palmer,LB,nonwhite,NFL,detroit_lions,2010,3569
pete barnes,LB,nonwhite,NFL,new_england_patriots,1976,3570
jim leclair,LB,white,NFL,cincinnati_bengals,1976,3571
paul posluszny,LB,white,NFL,jacksonville_jaguars,2012,3572
reggie ragland,LB,nonwhite,NFL,kansas_city_chiefs,2018,3573
randy kirk,LB,white,NFL,san_francisco_49ers,1998,3574
marquel lee,LB,nonwhite,NFL,oakland_raiders,2018,3575
carlos thompson,LB,nonwhite,NFL,houston_texans,2015,3576
lee woodall,LB,nonwhite,NFL,san_francisco_49ers,1998,3577
vontaze burfict,LB,nonwhite,NFL,cincinnati_bengals,2016,3578
bob brudzinski,LB,white,NFL,miami_dolphins,1985,3579
lester towns,LB,nonwhite,NFL,carolina_panthers,2001,3580
jason trusnik,LB,white,NFL,new_orleans_saints,2016,3581
allen aldridge,LB,nonwhite,NFL,denver_broncos,1996,3582
kevin greene,LB,white,NFL,pittsburgh_steelers,1994,3583
mike caldwell,LB,nonwhite,NFL,cleveland_browns,1995,3584
john garlington,LB,white,NFL,cleveland_browns,1969,3585
dj williams,LB,nonwhite,NFL,denver_broncos,2006,3586
zach cunningham,LB,nonwhite,NFL,houston_texans,2018,3587
sam barrington,LB,nonwhite,NFL,green_bay_packers,2014,3588
will compton,LB,white,NFL,washington_redskins,2016,3589
steve longa,LB,nonwhite,NFL,detroit_lions,2018,3590
jawhaun bentley,LB,nonwhite,NFL,new_england_patriots,2018,3591
fred warner,LB,nonwhite,NFL,san_francisco_49ers,2018,3592
roman phifer,LB,nonwhite,NFL,new_england_patriots,2001,3593
takkarist mckinley,LB,nonwhite,NFL,atlanta_falcons,2018,3594
bobby houston,LB,nonwhite,NFL,new_york_jets,1993,3595
rolando mcclain,LB,nonwhite,NFL,oakland_raiders,2012,3596
jermaine carter,LB,nonwhite,NFL,carolina_panthers,2018,3597
angelo king,LB,nonwhite,NFL,dallas_cowboys,1981,3598
kevin bentley,LB,nonwhite,NFL,houston_texans,2010,3599
rey maualuga,LB,nonwhite,NFL,cincinnati_bengals,2015,3600
devon kennard,LB,nonwhite,NFL,detroit_lions,2018,3601
jon alston,LB,nonwhite,NFL,oakland_raiders,2008,3602
garth jax,LB,white,NFL,dallas_cowboys,1988,3603
michael wilhoite,LB,nonwhite,NFL,san_francisco_49ers,2016,3604
nick deluca,LB,white,NFL,jacksonville_jaguars,2018,3605
scott studwell,LB,white,NFL,minnesota_vikings,1989,3606
lerentee mccray,LB,nonwhite,NFL,jacksonville_jaguars,2018,3607
ken norton,LB,nonwhite,NFL,dallas_cowboys,1993,3608
darren hambrick,LB,nonwhite,NFL,carolina_panthers,2001,3609
chris draft,LB,nonwhite,NFL,atlanta_falcons,2002,3610
matt hazeltine,LB,white,NFL,new_york_giants,1970,3611
calvin munson,LB,white,NFL,new_england_patriots,2018,3612
reuben foster,LB,nonwhite,NFL,san_francisco_49ers,2018,3613
lance laury,LB,nonwhite,NFL,seattle_seahawks,2008,3614
hayes pullard,LB,nonwhite,NFL,jacksonville_jaguars,2016,3615
rob fredrickson,LB,white,NFL,oakland_raiders,1995,3616
dan connor,LB,white,NFL,carolina_panthers,2010,3617
andy russell,LB,white,NFL,pittsburgh_steelers,1976,3618
brandon spikes,LB,nonwhite,NFL,new_england_patriots,2013,3619
chuck allen,LB,white,NFL,pittsburgh_steelers,1970,3620
joey porter,LB,nonwhite,NFL,pittsburgh_steelers,2005,3621
prescott burgess,LB,nonwhite,NFL,baltimore_ravens,2007,3622
chris worley,LB,nonwhite,NFL,cincinnati_bengals,2018,3623
johnathan hankins,DL,nonwhite,NFL,new_york_giants,2016,3624
darryl grant,DL,nonwhite,NFL,washington_redskins,1984,3625
monte bennett,DL,white,NFL,new_orleans_saints,1981,3626
reggie torbor,DL,nonwhite,NFL,new_york_giants,2007,3627
henry jordan,DL,white,NFL,green_bay_packers,1969,3628
johnny jolly,DL,nonwhite,NFL,green_bay_packers,2009,3629
jason hunter,DL,nonwhite,NFL,denver_broncos,2010,3630
dominique easley,DL,nonwhite,NFL,new_england_patriots,2015,3631
richard bishop,DL,nonwhite,NFL,new_england_patriots,1976,3632
carl hairston,DL,nonwhite,NFL,philadelphia_eagles,1980,3633
bubba smith,DL,nonwhite,NFL,baltimore_colts,1971,3634
greg kragen,DL,white,NFL,carolina_panthers,1996,3635
john jenkins,DL,nonwhite,NFL,new_orleans_saints,2014,3636
ethan westbrooks,DL,nonwhite,NFL,los_angeles_rams,2016,3637
earl edwards,DL,nonwhite,NFL,buffalo_bills,1975,3638
bobby mccray,DL,nonwhite,NFL,new_orleans_saints,2009,3639
benson mayowa,DL,nonwhite,NFL,arizona_cardinals,2018,3640
taco charlton,DL,nonwhite,NFL,dallas_cowboys,2018,3641
james jones,DL,nonwhite,NFL,cleveland_browns,1994,3642
darius philon,DL,nonwhite,NFL,los_angeles_chargers,2018,3643
chike okeafor,DL,nonwhite,NFL,arizona_cardinals,2009,3644
tom keating,DL,white,NFL,oakland_raiders,1972,3645
john thornton,DL,nonwhite,NFL,cincinnati_bengals,2005,3646
jim jeffcoat,DL,nonwhite,NFL,dallas_cowboys,1985,3647
ty warren,DL,nonwhite,NFL,new_england_patriots,2006,3648
tyquan lewis,DL,nonwhite,NFL,indianapolis_colts,2018,3649
gerald williams,DL,nonwhite,NFL,pittsburgh_steelers,1994,3650
willie holman,DL,nonwhite,NFL,chicago_bears,1969,3651
red bryant,DL,nonwhite,NFL,seattle_seahawks,2012,3652
bruce hector,DL,nonwhite,NFL,philadelphia_eagles,2018,3653
zach moore,DL,nonwhite,NFL,arizona_cardinals,2018,3654
russell maryland,DL,nonwhite,NFL,dallas_cowboys,1991,3655
mike jones,DL,nonwhite,NFL,los_angeles_raiders,1994,3656
cory redding,DL,nonwhite,NFL,baltimore_ravens,2011,3657
council rudolph,DL,nonwhite,NFL,houston_oilers,1972,3658
chandler jones,DL,nonwhite,NFL,new_england_patriots,2015,3659
brian price,DL,nonwhite,NFL,green_bay_packers,2016,3660
jack crawford,DL,nonwhite,NFL,atlanta_falcons,2018,3661
adrian clayborn,DL,nonwhite,NFL,atlanta_falcons,2016,3662
william fuller,DL,nonwhite,NFL,houston_oilers,1993,3663
shelby harris,DL,nonwhite,NFL,denver_broncos,2018,3664
jeff lageman,DL,white,NFL,new_york_jets,1994,3665
andrew trumbetti,DL,white,NFL,chicago_bears,2018,3666
ryan glasgow,DL,white,NFL,cincinnati_bengals,2018,3667
kenyon coleman,DL,nonwhite,NFL,dallas_cowboys,2004,3668
mike charles,DL,nonwhite,NFL,miami_dolphins,1985,3669
too tall jones,DL,nonwhite,NFL,dallas_cowboys,1981,3670
chris smith,DL,nonwhite,NFL,cleveland_browns,2018,3671
bertrand berry,DL,nonwhite,NFL,arizona_cardinals,2006,3672
gerard warren,DL,nonwhite,NFL,denver_broncos,2006,3673
steve martin,DL,nonwhite,NFL,indianapolis_colts,1998,3674
joe phillips,DL,white,NFL,kansas_city_chiefs,1993,3675
bruce smith,DL,nonwhite,NFL,buffalo_bills,1992,3676
shaq lawson,DL,nonwhite,NFL,buffalo_bills,2016,3677
bryan robinson,DL,nonwhite,NFL,arizona_cardinals,2008,3678
tyrone keys,DL,nonwhite,NFL,chicago_bears,1985,3679
shawn lee,DL,white,NFL,miami_dolphins,1991,3680
jim norton,DL,white,NFL,new_york_giants,1970,3681
john elliott,DL,white,NFL,new_york_jets,1972,3682
derek barnett,DL,white,NFL,philadelphia_eagles,2018,3683
dave butz,DL,white,NFL,washington_redskins,1982,3684
christian ringo,DL,nonwhite,NFL,cincinnati_bengals,2018,3685
aaron schobel,DL,white,NFL,buffalo_bills,2001,3686
dave gallagher,DL,white,NFL,new_york_giants,1975,3687
monty beisel,DL,white,NFL,kansas_city_chiefs,2003,3688
willie young,DL,nonwhite,NFL,chicago_bears,2016,3689
travis laboy,DL,white,NFL,arizona_cardinals,2008,3690
james looney,DL,nonwhite,NFL,green_bay_packers,2018,3691
bj raji,DL,nonwhite,NFL,green_bay_packers,2015,3692
corey williams,DL,nonwhite,NFL,green_bay_packers,2007,3693
andrew brown,DL,nonwhite,NFL,cincinnati_bengals,2018,3694
brentson buckner,DL,nonwhite,NFL,pittsburgh_steelers,1994,3695
jacob ford,DL,nonwhite,NFL,tennessee_titans,2010,3696
mike golic,DL,white,NFL,philadelphia_eagles,1988,3697
ashawn robinson,DL,nonwhite,NFL,detroit_lions,2018,3698
brett keisel,DL,white,NFL,pittsburgh_steelers,2010,3699
jim stuckey,DL,white,NFL,san_francisco_49ers,1981,3700
derek landri,DL,white,NFL,jacksonville_jaguars,2007,3701
regan upshaw,DL,nonwhite,NFL,oakland_raiders,2001,3702
wilbur young,DL,nonwhite,NFL,kansas_city_chiefs,1971,3703
matt dickerson,DL,white,NFL,tennessee_titans,2018,3704
demarcus walker,DL,nonwhite,NFL,denver_broncos,2018,3705
robert quinn,DL,nonwhite,NFL,miami_dolphins,2018,3706
branden jackson,DL,nonwhite,NFL,seattle_seahawks,2018,3707
tommy kelly,DL,nonwhite,NFL,new_england_patriots,2013,3708
barry bennett,DL,white,NFL,new_york_jets,1986,3709
daniel mccullers,DL,nonwhite,NFL,pittsburgh_steelers,2016,3710
jordan willis,DL,nonwhite,NFL,cincinnati_bengals,2018,3711
antonio smith,DL,nonwhite,NFL,houston_texans,2011,3712
ray edwards,DL,nonwhite,NFL,minnesota_vikings,2009,3713
jarvis jenkins,DL,nonwhite,NFL,washington_redskins,2013,3714
adalius thomas,DL,nonwhite,NFL,new_england_patriots,2007,3715
tony tolbert,DL,nonwhite,NFL,dallas_cowboys,1996,3716
xavier williams,DL,nonwhite,NFL,kansas_city_chiefs,2018,3717
dwight freeney,DL,nonwhite,NFL,indianapolis_colts,2006,3718
vonnie holliday,DL,nonwhite,NFL,kansas_city_chiefs,2003,3719
corey peters,DL,nonwhite,NFL,arizona_cardinals,2018,3720
jevon kearse,DL,nonwhite,NFL,tennessee_titans,1999,3721
jeff hunter,DL,nonwhite,NFL,detroit_lions,1991,3722
trent harris,DL,nonwhite,NFL,new_england_patriots,2018,3723
cam thomas,DL,nonwhite,NFL,san_diego_chargers,2011,3724
michael johnson,DL,nonwhite,NFL,cincinnati_bengals,2010,3725
howie long,DL,white,NFL,los_angeles_raiders,1993,3726
sam adams,DL,nonwhite,NFL,seattle_seahawks,1997,3727
tony williams,DL,nonwhite,NFL,minnesota_vikings,1998,3728
tyrunn walker,DL,nonwhite,NFL,detroit_lions,2016,3729
mike hughes,DL,nonwhite,NFL,jacksonville_jaguars,2018,3730
arik armstead,DL,nonwhite,NFL,san_francisco_49ers,2018,3731
dewayne white,DL,nonwhite,NFL,tampa_bay_buccaneers,2003,3732
chidi ahanotu,DL,nonwhite,NFL,st_louis_rams,2001,3733
tarell basham,DL,nonwhite,NFL,indianapolis_colts,2018,3734
bilal nichols,DL,nonwhite,NFL,chicago_bears,2018,3735
jason jones,DL,nonwhite,NFL,miami_dolphins,2016,3736
paul frase,DL,white,NFL,green_bay_packers,1997,3737
igor olshansky,DL,white,NFL,san_diego_chargers,2005,3738
corey simon,DL,nonwhite,NFL,philadelphia_eagles,2003,3739
ernie holmes,DL,nonwhite,NFL,pittsburgh_steelers,1976,3740
gary pettigrew,DL,white,NFL,philadelphia_eagles,1970,3741
alfonso boone,DL,nonwhite,NFL,kansas_city_chiefs,2008,3742
dwaine board,DL,nonwhite,NFL,san_francisco_49ers,1981,3743
jarius wynn,DL,nonwhite,NFL,dallas_cowboys,2013,3744
doug smith,DL,white,NFL,houston_oilers,1992,3745
malcom brown,DL,nonwhite,NFL,new_england_patriots,2016,3746
morgan fox,DL,white,NFL,los_angeles_rams,2018,3747
chris baker,DL,nonwhite,NFL,washington_redskins,2016,3748
hollis thomas,DL,nonwhite,NFL,new_orleans_saints,2006,3749
buck buchanan,DL,nonwhite,NFL,kansas_city_chiefs,1970,3750
beau allen,DL,white,NFL,tampa_bay_buccaneers,2018,3751
markus golden,DL,nonwhite,NFL,arizona_cardinals,2018,3752
rocky bernard,DL,nonwhite,NFL,new_york_giants,2010,3753
richard neal,DL,nonwhite,NFL,new_york_jets,1975,3754
roy hilton,DL,nonwhite,NFL,baltimore_colts,1970,3755
earl mitchell,DL,nonwhite,NFL,miami_dolphins,2015,3756
alan page,DL,nonwhite,NFL,minnesota_vikings,1976,3757
fred dean,DL,nonwhite,NFL,san_diego_chargers,1981,3758
kevin fagan,DL,white,NFL,san_francisco_49ers,1989,3759
taven bryan,DL,white,NFL,jacksonville_jaguars,2018,3760
bob golic,DL,white,NFL,cleveland_browns,1986,3761
dan saleaumua,DL,nonwhite,NFL,kansas_city_chiefs,1993,3762
john henderson,DL,nonwhite,NFL,jacksonville_jaguars,2007,3763
andrew billings,DL,nonwhite,NFL,cincinnati_bengals,2018,3764
dave ball,DL,white,NFL,tennessee_titans,2010,3765
jeff wright,DL,white,NFL,buffalo_bills,1991,3766
eddie yarbrough,DL,nonwhite,NFL,buffalo_bills,2018,3767
walter johnson,DL,nonwhite,NFL,cleveland_browns,1970,3768
kyle love,DL,nonwhite,NFL,carolina_panthers,2018,3769
dean lowry,DL,white,NFL,green_bay_packers,2018,3770
lyle alzado,DL,white,NFL,denver_broncos,1978,3771
ryan baker,DL,white,NFL,miami_dolphins,2010,3772
mark lomas,DL,white,NFL,new_york_jets,1973,3773
jimmie jones,DL,nonwhite,NFL,dallas_cowboys,1992,3774
robert geathers,DL,nonwhite,NFL,cincinnati_bengals,2005,3775
terrance knighton,DL,nonwhite,NFL,denver_broncos,2014,3776
dwan edwards,DL,nonwhite,NFL,buffalo_bills,2011,3777
trent murphy,DL,white,NFL,washington_redskins,2016,3778
sylvester williams,DL,nonwhite,NFL,detroit_lions,2018,3779
spencer johnson,DL,nonwhite,NFL,buffalo_bills,2008,3780
kylie fitts,DL,white,NFL,chicago_bears,2018,3781
myron pryor,DL,nonwhite,NFL,new_england_patriots,2009,3782
muhammad wilkerson,DL,nonwhite,NFL,new_york_jets,2015,3783
kawann short,DL,nonwhite,NFL,carolina_panthers,2016,3784
charles mann,DL,nonwhite,NFL,washington_redskins,1984,3785
chris doleman,DL,nonwhite,NFL,minnesota_vikings,1987,3786
tank johnson,DL,nonwhite,NFL,chicago_bears,2006,3787
kelly gregg,DL,white,NFL,baltimore_ravens,2001,3788
mike fox,DL,white,NFL,new_york_giants,1993,3789
rodney gunter,DL,nonwhite,NFL,arizona_cardinals,2016,3790
adam butler,DL,nonwhite,NFL,new_england_patriots,2018,3791
carl eller,DL,nonwhite,NFL,minnesota_vikings,1976,3792
quentin groves,DL,nonwhite,NFL,jacksonville_jaguars,2008,3793
john matuszak,DL,white,NFL,oakland_raiders,1977,3794
shaun cody,DL,white,NFL,houston_texans,2011,3795
joey bosa,DL,white,NFL,los_angeles_chargers,2018,3796
jimmy kennedy,DL,nonwhite,NFL,minnesota_vikings,2009,3797
frank okam,DL,nonwhite,NFL,houston_texans,2010,3798
curtis cothran,DL,nonwhite,NFL,minnesota_vikings,2018,3799
remi ayodele,DL,nonwhite,NFL,new_orleans_saints,2009,3800
arthur moats,DL,nonwhite,NFL,pittsburgh_steelers,2016,3801
art still,DL,nonwhite,NFL,buffalo_bills,1989,3802
brian robison,DL,white,NFL,minnesota_vikings,2009,3803
dave stalls,DL,nonwhite,NFL,dallas_cowboys,1979,3804
fadol brown,DL,nonwhite,NFL,green_bay_packers,2018,3805
skip mcclendon,DL,nonwhite,NFL,cincinnati_bengals,1989,3806
brandon graham,DL,nonwhite,NFL,philadelphia_eagles,2016,3807
ahtyba rubin,DL,nonwhite,NFL,seattle_seahawks,2016,3808
stephen paea,DL,nonwhite,NFL,chicago_bears,2013,3809
ronald fields,DL,nonwhite,NFL,san_francisco_49ers,2008,3810
riddick parker,DL,nonwhite,NFL,new_england_patriots,2001,3811
gary jeter,DL,nonwhite,NFL,los_angeles_rams,1985,3812
jim marshall,DL,nonwhite,NFL,minnesota_vikings,1976,3813
jesse nading,DL,white,NFL,houston_texans,2010,3814
henry ford,DL,nonwhite,NFL,houston_oilers,1996,3815
ken johnson,DL,nonwhite,NFL,cincinnati_bengals,1976,3816
demarcus ware,DL,nonwhite,NFL,denver_broncos,2016,3817
lee williams,DL,nonwhite,NFL,san_diego_chargers,1985,3818
larry cole,DL,white,NFL,dallas_cowboys,1970,3819
calais campbell,DL,nonwhite,NFL,arizona_cardinals,2016,3820
lawrence thomas,DL,nonwhite,NFL,new_york_jets,2016,3821
jim bailey,DL,white,NFL,baltimore_colts,1971,3822
leonard williams,DL,nonwhite,NFL,new_york_jets,2016,3823
bryant young,DL,nonwhite,NFL,san_francisco_49ers,2006,3824
alex okafor,DL,nonwhite,NFL,arizona_cardinals,2016,3825
gary johnson,DL,nonwhite,NFL,san_diego_chargers,1981,3826
john parrella,DL,white,NFL,oakland_raiders,2002,3827
ebenezer ekuban,DL,nonwhite,NFL,denver_broncos,2006,3828
grady jarrett,DL,nonwhite,NFL,atlanta_falcons,2016,3829
vaughn martin,DL,nonwhite,NFL,san_diego_chargers,2012,3830
jamaal anderson,DL,nonwhite,NFL,atlanta_falcons,2007,3831
harrison phillips,DL,white,NFL,buffalo_bills,2018,3832
coy bacon,DL,nonwhite,NFL,los_angeles_rams,1971,3833
jack gregory,DL,white,NFL,new_york_giants,1975,3834
anthony adams,DL,nonwhite,NFL,chicago_bears,2010,3835
eric moore,DL,nonwhite,NFL,new_orleans_saints,2006,3836
gary baldinger,DL,white,NFL,buffalo_bills,1991,3837
adewale ogunleye,DL,nonwhite,NFL,chicago_bears,2006,3838
alex hall,DL,nonwhite,NFL,new_york_giants,2010,3839
isaac sopoaga,DL,nonwhite,NFL,san_francisco_49ers,2012,3840
star lotulelei,DL,nonwhite,NFL,carolina_panthers,2016,3841
wes horton,DL,nonwhite,NFL,carolina_panthers,2016,3842
vaughn booker,DL,nonwhite,NFL,kansas_city_chiefs,1994,3843
caleb brantley,DL,nonwhite,NFL,washington_redskins,2018,3844
javon hargrave,DL,nonwhite,NFL,pittsburgh_steelers,2016,3845
paul grasmanis,DL,white,NFL,philadelphia_eagles,2001,3846
oliver barnett,DL,nonwhite,NFL,buffalo_bills,1994,3847
grady jackson,DL,nonwhite,NFL,atlanta_falcons,2007,3848
dorance armstrong,DL,nonwhite,NFL,dallas_cowboys,2018,3849
dion jordan,DL,nonwhite,NFL,seattle_seahawks,2018,3850
tyrone crawford,DL,nonwhite,NFL,dallas_cowboys,2018,3851
carlos dunlap,DL,nonwhite,NFL,cincinnati_bengals,2018,3852
henry thomas,DL,nonwhite,NFL,minnesota_vikings,1989,3853
gabe wright,DL,nonwhite,NFL,cleveland_browns,2016,3854
marques douglas,DL,nonwhite,NFL,baltimore_ravens,2003,3855
titus adams,DL,nonwhite,NFL,cleveland_browns,2009,3856
andre fluellen,DL,nonwhite,NFL,detroit_lions,2013,3857
derek wolfe,DL,white,NFL,denver_broncos,2016,3858
roderick coleman,DL,nonwhite,NFL,atlanta_falcons,2007,3859
trey flowers,DL,nonwhite,NFL,new_england_patriots,2016,3860
demetric evans,DL,nonwhite,NFL,washington_redskins,2005,3861
justin smith,DL,white,NFL,san_francisco_49ers,2012,3862
dante fowler jr,DL,nonwhite,NFL,jacksonville_jaguars,2018,3863
brooks reed,DL,white,NFL,atlanta_falcons,2016,3864
kareem martin,DL,nonwhite,NFL,new_york_giants,2018,3865
carl powell,DL,nonwhite,NFL,cincinnati_bengals,2005,3866
justin jones,DL,nonwhite,NFL,los_angeles_chargers,2018,3867
brandon mebane,DL,nonwhite,NFL,seattle_seahawks,2012,3868
kenny clark,DL,nonwhite,NFL,green_bay_packers,2016,3869
john little,DL,white,NFL,new_york_jets,1971,3870
robert ayers,DL,nonwhite,NFL,tampa_bay_buccaneers,2016,3871
derrick shelby,DL,nonwhite,NFL,miami_dolphins,2015,3872
al noga,DL,white,NFL,minnesota_vikings,1989,3873
jonathan bullard,DL,nonwhite,NFL,chicago_bears,2018,3874
greg spires,DL,nonwhite,NFL,tampa_bay_buccaneers,2006,3875
fred dryer,DL,white,NFL,los_angeles_rams,1976,3876
frank clark,DL,nonwhite,NFL,seattle_seahawks,2016,3877
cameron wake,DL,nonwhite,NFL,miami_dolphins,2016,3878
sebastian joseph,DL,nonwhite,NFL,los_angeles_rams,2018,3879
chris long,DL,white,NFL,new_england_patriots,2016,3880
pat toomay,DL,white,NFL,dallas_cowboys,1972,3881
roy barker,DL,nonwhite,NFL,san_francisco_49ers,1998,3882
fred miller,DL,nonwhite,NFL,baltimore_colts,1971,3883
aaron brown,DL,nonwhite,NFL,kansas_city_chiefs,1970,3884
willie henry,DL,nonwhite,NFL,baltimore_ravens,2018,3885
